"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
12323,2.794648,49.528734,685127,6936622,NA,"60"
12346,3.211856,46.487098,716251,6598589,8,"3"
12347,2.982318,46.902483,698654,6644700,NA,"18"
12384,5.891584,46.813153,920432,6638815,8,"39"
12388,4.098429,48.114336,781741,6779898,NA,"10"
12394,-0.177783,43.169454,441477,6235227,NA,"64"
12411,4.691994,46.970117,828630,6653590,NA,"21"
12434,-0.183947,47.236612,459188,6686668,NA,"49"
12435,0.005712,44.702549,462856,6404878,NA,"33"
12543,1.142524,44.630789,552681,6394143,NA,"24"
12570,1.847608,47.550956,613330,6717364,NA,"41"
12605,0.855054,45.976881,533947,6544162,NA,"16"
12627,-0.043927,47.059588,469015,6666602,NA,"86"
12664,4.672527,48.338191,823931,6805521,NA,"10"
12685,0.354193,46.977147,498907,6656362,NA,"37"
12686,3.765945,47.741093,757402,6738134,NA,"89"
12691,5.719947,48.258774,901822,6798858,NA,"88"
12703,0.527206,43.399369,499609,6258721,NA,"32"
12708,0.558553,43.184182,501409,6234732,NA,"31"
12751,5.909547,49.458695,910969,6932697,NA,"54"
12758,3.170535,47.189157,712913,6676555,NA,"58"
12792,2.968104,47.928022,697618,6758626,NA,"45"
12795,2.748541,47.227424,680973,6680822,NA,"18"
12838,2.061664,47.26381,629049,6685255,NA,"18"
12861,2.275695,44.997031,642923,6433351,NA,"15"
12881,1.954929,47.407433,621190,6701309,NA,"41"
12893,6.189789,46.947604,942550,6654611,NA,"25"
13010,-0.389886,45.053461,433216,6445084,NA,"33"
13026,2.785977,48.540286,684201,6826694,NA,"77"
13034,2.474945,43.540302,657548,6271389,NA,"81"
13056,5.98834,47.854658,923427,6754702,NA,"70"
13078,3.360688,46.089955,727869,6554527,NA,"3"
13112,-3.124156,48.054386,244189,6790352,7,"56"
13155,1.835108,46.057486,609943,6551522,NA,"23"
13234,0.376608,47.805343,503666,6748256,NA,"72"
13269,2.167548,47.210042,636992,6679193,NA,"18"
13288,0.704689,47.558499,527415,6720078,NA,"37"
13315,2.703618,48.378743,678054,6808757,NA,"77"
13365,-0.515849,44.042396,418310,6333316,NA,"40"
13375,3.547758,48.696769,740314,6844209,NA,"51"
13396,1.516987,43.141867,579269,6228091,NA,"9"
13410,5.50405,46.914562,890543,6649063,NA,"39"
13506,3.498161,44.037601,739929,6326637,NA,"30"
13524,5.336017,48.143209,873723,6785108,NA,"52"
13585,4.654164,47.312871,824957,6691592,NA,"21"
13609,0.360614,44.655508,490778,6398653,NA,"47"
13655,5.39546,44.540767,890279,6385297,NA,"26"
13660,3.32489,46.97202,724700,6652474,NA,"58"
13675,-0.036482,43.316503,453595,6251110,NA,"64"
13686,5.608954,49.503196,889018,6936884,NA,"54"
13715,6.107075,48.769007,928302,6856593,NA,"54"
13744,2.601821,44.259258,668209,6351218,NA,"12"
13756,6.223615,45.595301,951250,6504661,NA,"73"
13765,7.255463,48.528843,1014051,6833865,8,"67"
13793,-0.352089,47.95279,449855,6766688,NA,"53"
13863,1.007872,49.252749,554957,6907728,NA,"76"
13899,4.769747,47.526483,833155,6715505,8,"21"
13914,2.785679,45.355972,683219,6472976,NA,"15"
13946,2.757746,48.396545,682068,6810722,8,"77"
13980,4.940456,47.756755,845368,6741382,8,"21"
13995,2.220126,47.318056,641090,6691150,NA,"18"
14082,5.468217,47.653749,885251,6731047,NA,"70"
14100,5.474478,49.111168,880645,6892981,NA,"55"
14162,-1.358101,43.567108,347977,6283944,NA,"40"
14163,4.322901,45.519159,803273,6491941,8,"42"
14197,-0.354483,49.050115,454857,6888568,NA,"14"
14198,6.128255,47.94023,933506,6764608,8,"70"
14233,-0.222059,43.060541,437383,6223274,NA,"64"
14257,-0.010407,43.281116,455560,6247098,8,"65"
14264,4.835876,47.237091,838877,6683480,NA,"21"
14283,6.322098,45.53779,959190,6498598,NA,"73"
14301,0.306724,43.359488,481597,6254875,NA,"65"
14302,7.298149,48.977358,1014485,6883830,NA,"57"
14303,0.759955,47.487298,531345,6712052,NA,"37"
14329,4.21626,45.395023,795161,6478023,NA,"42"
14442,3.68249,46.554486,752287,6606277,NA,"3"
14449,0.274746,47.677629,495556,6734333,NA,"72"
14472,4.959072,47.054339,848698,6663411,3,"21"
14478,5.921547,47.658665,919241,6732754,8,"70"
14534,7.641243,48.854504,1040363,6871613,NA,"67"
14545,5.205532,49.693208,859208,6957129,8,"8"
14558,4.162748,47.645583,787294,6727887,7,"89"
14569,2.698128,43.665618,675646,6285222,8,"81"
14588,4.608163,47.475767,821114,6709612,NA,"21"
14601,-1.315564,47.548513,375567,6725328,8,"44"
14604,1.276792,49.524946,575194,6937543,NA,"76"
14641,3.866501,49.376156,762943,6919972,NA,"51"
14665,1.515796,46.667441,586533,6619662,NA,"36"
14700,3.913795,49.123933,766703,6891956,NA,"51"
14800,5.585422,48.262567,891830,6798944,NA,"52"
14811,4.37037,48.199892,801811,6789721,NA,"10"
14816,2.62274,48.396957,672075,6810807,NA,"77"
14892,2.106316,49.170038,634823,6897067,NA,"75"
14927,-0.774308,43.297699,393663,6251604,NA,"64"
14969,2.593273,42.372329,666446,6141458,NA,"66"
14970,5.486411,48.409228,883973,6815001,NA,"88"
14978,4.276104,47.103881,796776,6667851,NA,"71"
14985,-0.648276,43.714984,406027,6297454,NA,"40"
15022,3.85587,49.016833,762604,6879998,NA,"51"
15032,1.069826,46.735343,552629,6627938,NA,"36"
15046,1.877282,50.264963,619853,7019129,NA,"80"
15059,4.719881,47.599501,829227,6723532,NA,"21"
15068,0.45731,47.788671,509644,6746207,8,"72"
15072,2.298002,49.36791,648998,6918936,NA,"60"
15074,-1.564058,49.484503,369339,6941240,NA,"50"
15083,-1.159427,43.555733,363943,6281816,NA,"40"
15091,5.365974,48.196436,875773,6791087,NA,"52"
15093,5.134421,49.407276,854936,6925183,8,"55"
15111,4.270505,47.67983,795322,6731816,8,"21"
15112,4.375185,49.710041,799244,6957643,NA,"8"
15113,4.569142,45.910523,821630,6535746,8,"69"
15123,4.486749,48.413682,810009,6813635,8,"10"
15125,0.40483,49.22658,510969,6906094,NA,"27"
15132,0.937525,45.779977,539759,6522133,NA,"87"
15146,6.611877,47.293012,972870,6694319,NA,"25"
15152,6.398787,47.62495,955195,6730445,NA,"70"
15164,4.777532,49.433022,828970,6927405,NA,"8"
15169,0.730627,49.33922,535053,6917888,NA,"27"
15175,7.001583,49.025333,992535,6888018,8,"57"
15200,3.871879,49.555775,763113,6939960,NA,"2"
15229,2.661772,45.98616,673817,6542993,NA,"63"
15289,-3.514631,48.179785,216339,6806566,NA,"56"
15311,5.487346,47.52721,887129,6717041,8,"70"
15320,5.241431,49.350811,862880,6919119,8,"55"
15355,2.747134,43.593544,679574,6277198,8,"34"
15359,-3.45088,48.579607,224688,6850470,NA,"22"
15381,1.629277,45.984405,593891,6543663,NA,"23"
15411,5.137509,47.95016,859545,6763245,NA,"52"
15428,0.411732,43.900859,492081,6314725,NA,"32"
15458,6.115382,47.760577,933333,6744624,NA,"70"
15487,2.04198,46.040222,625912,6549390,NA,"23"
15489,5.441842,45.83581,889515,6529171,NA,"1"
15496,0.893657,45.491478,535497,6490196,NA,"24"
15567,5.087752,48.023325,855617,6771273,NA,"52"
15569,6.118746,45.56287,943223,6500734,NA,"73"
15600,1.63081,49.868806,601495,6975304,8,"76"
15622,4.044147,48.097155,777727,6777934,NA,"10"
15627,3.197793,47.242941,714962,6682534,NA,"58"
15638,2.588132,46.814068,668596,6634962,NA,"18"
15645,2.379921,48.631031,654306,6836940,NA,"75"
15652,4.40142,49.673659,801209,6953628,NA,"8"
15664,2.034378,42.749338,620853,6183793,NA,"11"
15693,4.768749,49.828547,827347,6971395,NA,"8"
15705,1.230533,47.834553,567633,6749723,NA,"41"
15757,4.976755,47.413958,849040,6703378,NA,"21"
15780,-0.159152,45.004901,451149,6438942,NA,"33"
15787,2.123775,44.942868,630885,6427457,NA,"15"
15823,4.575591,47.332422,818979,6693642,NA,"21"
15830,3.029636,44.455229,702358,6372909,NA,"12"
15837,5.445536,48.17636,881751,6789037,NA,"52"
15852,3.538771,47.131931,740839,6670324,NA,"58"
15855,3.694843,50.168542,749698,7008040,NA,"59"
15894,4.832555,48.298933,835888,6801422,NA,"10"
15928,3.006021,44.581282,700478,6386911,NA,"12"
15931,3.140846,45.210028,711057,6456755,NA,"15"
16001,-0.296355,43.076718,431406,6225321,NA,"64"
16002,3.071906,49.617181,705199,6946447,NA,"60"
16017,1.054884,47.364983,553211,6697880,NA,"37"
16030,7.268765,48.095878,1017632,6785866,NA,"68"
16044,5.661045,46.477896,904119,6600985,NA,"39"
16088,6.279262,47.809176,945376,6750516,NA,"70"
16090,5.069118,47.663812,855275,6731304,NA,"21"
16112,5.383037,47.0979,880723,6669132,NA,"21"
16169,3.769763,46.895347,758604,6644193,8,"58"
16174,3.096731,47.567483,707273,6718572,NA,"58"
16185,-3.700228,48.152341,202334,6804680,NA,"29"
16198,4.887499,46.101796,845795,6557521,NA,"1"
16208,5.670708,48.332169,897894,6806886,NA,"88"
16243,6.368124,47.57199,953145,6724468,NA,"70"
16260,6.316828,44.043061,965751,6332700,NA,"4"
16361,4.270238,44.746251,800543,6406044,NA,"7"
16362,7.21877,47.557331,1017111,6725913,NA,"68"
16480,2.806256,47.784885,685492,6742739,NA,"45"
16491,4.734219,49.685494,825211,6955422,NA,"8"
16526,2.097902,45.068748,629004,6441460,NA,"19"
16531,6.269872,47.323186,946909,6696542,NA,"25"
16561,5.213726,44.923682,874655,6427391,NA,"26"
16573,0.820087,43.511756,523682,6270509,NA,"32"
16628,4.678782,45.458273,831195,6485709,NA,"42"
16640,0.772896,48.854462,536604,6863907,NA,"27"
16658,4.879548,48.711673,838280,6847372,NA,"51"
16708,0.464958,46.061076,504057,6554402,NA,"86"
16718,5.735483,47.250101,906856,6686894,NA,"25"
16732,6.224606,47.793002,941362,6748552,NA,"70"
16736,1.003008,43.082791,537268,6222447,NA,"31"
16739,2.690348,42.407962,674470,6145386,NA,"66"
16775,0.905863,43.045597,529244,6218518,NA,"31"
16781,5.095237,47.141165,858775,6673317,8,"21"
16784,3.364235,47.655373,727341,6728395,NA,"89"
16816,1.855731,46.651381,612493,6617446,NA,"36"
16820,0.98398,42.848961,535054,6196494,NA,"9"
16827,0.829896,47.830064,537656,6749972,NA,"41"
16831,5.831101,47.49936,913091,6714820,NA,"70"
16835,3.546895,47.491698,741178,6710291,8,"58"
16836,7.431947,47.83657,1031378,6757766,NA,"68"
16849,3.181895,47.90868,713589,6756492,NA,"89"
16915,6.113845,47.364415,934953,6700642,8,"70"
16973,7.070809,47.689613,1005242,6740006,8,"68"
17009,6.576855,47.852765,967410,6756321,NA,"70"
17020,2.135959,48.594905,636285,6833093,8,"75"
17024,-3.928423,48.483111,188649,6842765,NA,"29"
17040,5.745101,44.080457,919819,6335094,NA,"4"
17048,6.929299,49.136148,986642,6900062,8,"57"
17077,5.103221,47.806992,857410,6747274,NA,"52"
17098,8.081867,48.888097,1072393,6877330,8,"67"
17112,5.474667,46.861356,888493,6643086,NA,"39"
17117,-0.795953,43.243113,391616,6245627,NA,"64"
17128,2.173329,45.320762,635233,6469382,NA,"19"
17159,4.74271,49.865,825383,6975410,NA,"8"
17219,-0.070686,44.718899,456879,6406925,NA,"33"
17321,4.786306,47.886061,833497,6755473,8,"21"
17364,-0.683495,44.84782,409060,6423304,NA,"33"
17384,5.053551,47.880149,853482,6755302,NA,"52"
17397,5.885982,45.930732,923586,6540868,NA,"74"
17406,2.247092,47.012222,642803,6657161,NA,"18"
17418,1.87759,47.155275,614960,6673382,NA,"18"
17433,2.579645,44.924826,666832,6425158,NA,"15"
17445,5.660938,45.199239,908895,6459067,NA,"38"
17494,2.451381,44.115646,656087,6335335,3,"12"
17517,7.61772,48.891575,1038399,6875627,NA,"67"
17537,-0.336885,44.478793,434688,6381133,NA,"33"
17554,5.436691,48.482517,880044,6823029,3,"55"
17555,0.357567,49.028074,506789,6884142,NA,"14"
17610,5.166425,48.489303,860059,6823201,NA,"52"
17646,1.954275,47.497381,621273,6711301,NA,"41"
17659,1.123776,46.663949,556559,6619912,NA,"36"
17696,5.70004,47.107082,904720,6670925,8,"39"
17733,6.945701,47.478399,997041,6716094,8,"90"
17758,5.995214,48.340545,921893,6808679,NA,"88"
17785,2.452115,44.475333,656423,6375293,NA,"12"
17814,3.105824,48.196978,707863,6788519,NA,"89"
17836,3.548076,46.376041,742127,6586380,NA,"3"
17855,1.336905,49.27391,578959,6909527,NA,"27"
17907,3.537544,44.720681,742569,6402540,NA,"48"
17908,4.648727,47.798892,823419,6745566,NA,"21"
17969,2.979037,48.827043,698461,6858554,NA,"77"
17977,1.463804,46.64906,582519,6617697,NA,"36"
18029,4.453928,48.270373,807874,6797664,NA,"10"
18048,4.619601,46.50356,824190,6601669,NA,"71"
18069,4.625671,48.501003,820087,6823542,NA,"10"
18084,1.557997,45.552069,587497,6495758,NA,"87"
18093,4.554366,47.458815,817100,6707648,NA,"21"
18102,5.520383,46.301838,893957,6581089,NA,"39"
18111,1.670847,48.934768,602626,6871352,NA,"75"
18140,1.848428,47.461011,613246,6707372,NA,"41"
18170,2.90854,47.370673,693098,6696708,NA,"58"
18172,0.491256,48.346892,514155,6808128,NA,"61"
18185,2.275805,44.907082,642840,6423361,NA,"15"
18186,4.604093,48.627331,818208,6837550,NA,"51"
18190,2.651141,48.630614,674292,6836771,NA,"77"
18192,2.274896,45.716707,643594,6513273,NA,"23"
18242,3.641488,48.10232,747749,6778188,8,"89"
18254,5.584056,46.498132,898142,6603035,NA,"39"
18310,4.753833,46.590799,834266,6611575,NA,"71"
18318,5.52505,48.15623,887730,6786987,NA,"52"
18326,-0.384725,45.467646,435593,6491023,NA,"17"
18352,4.4541,46.938755,810611,6649747,NA,"71"
18378,-1.363916,43.656889,348059,6293933,NA,"40"
18382,-0.416067,46.097031,436169,6560957,NA,"79"
18392,3.180451,47.818756,713504,6746500,NA,"89"
18420,2.032986,47.659519,627419,6729237,NA,"41"
18457,6.663374,49.236037,966742,6910228,NA,"57"
18464,2.655507,44.906639,672809,6423109,NA,"15"
18471,5.527905,47.760148,889351,6743004,NA,"52"
18507,-0.466733,48.597873,444452,6838685,NA,"61"
18527,2.851927,46.993109,688747,6654776,7,"18"
18552,4.617828,48.321277,819917,6803557,NA,"10"
18595,6.388671,47.841447,953404,6754444,8,"70"
18598,-0.584814,47.317174,429295,6696907,NA,"49"
18641,7.73023,48.922566,1046428,6879555,8,"67"
18648,4.703868,47.239872,828886,6683565,NA,"21"
18653,5.41397,47.637196,881237,6729083,NA,"70"
18718,6.018787,47.907718,925477,6760680,NA,"70"
18720,2.06932,45.734397,627626,6515405,NA,"19"
18735,-3.556795,47.834994,210038,6768643,NA,"29"
18786,-0.777532,48.806,422665,6862849,NA,"14"
18793,3.600311,48.624296,744243,6836180,NA,"51"
18819,0.287665,44.582202,484718,6390711,NA,"47"
18827,3.322345,48.267299,723919,6796378,8,"89"
18855,5.041634,47.124436,854762,6671353,NA,"21"
18900,-0.317213,45.127231,439276,6453027,NA,"33"
18942,5.37913,47.494095,879101,6713113,NA,"21"
18951,4.806402,44.879527,842637,6421670,NA,"7"
18990,0.277572,43.484784,479714,6268875,NA,"32"
18998,5.428011,47.420786,883030,6705085,NA,"21"
19033,5.530923,46.481627,894128,6601071,NA,"39"
19057,2.517398,49.170122,664803,6896815,NA,"60"
19068,6.014146,48.609946,922152,6838657,NA,"54"
19077,2.408104,49.403825,657027,6922866,NA,"60"
19098,5.594845,46.67791,898313,6623017,NA,"39"
19123,1.972148,44.888507,618847,6421564,NA,"46"
19144,3.712164,47.723745,753389,6736169,8,"89"
19146,1.278248,42.780424,558960,6188304,NA,"9"
19148,5.517961,45.815678,895492,6527122,NA,"1"
19194,0.701925,47.648431,527498,6730071,3,"37"
19198,4.710969,47.99558,827604,6767515,NA,"21"
19201,-0.151688,43.134114,443442,6231216,NA,"64"
19228,4.369207,46.778297,804463,6631813,NA,"71"
19235,2.646335,47.821394,673535,6746837,NA,"45"
19252,6.309973,47.862161,947426,6756494,NA,"70"
19282,5.642024,49.160616,892688,6898874,NA,"55"
19297,3.857676,44.428886,768272,6370353,NA,"48"
19311,4.715018,48.085468,827689,6777508,NA,"52"
19321,1.417206,47.854163,581639,6751605,NA,"41"
19347,1.724077,46.74072,602586,6627521,NA,"36"
19357,0.674977,45.956372,519943,6542280,NA,"16"
19438,3.714518,46.788058,754506,6632238,NA,"58"
19456,3.447027,46.521034,734269,6602433,8,"3"
19464,4.952827,49.087744,842636,6889309,NA,"51"
19482,4.429623,46.30921,810015,6579808,NA,"71"
19585,1.806295,46.363259,608229,6585508,NA,"23"
19599,5.921249,46.469989,924102,6600813,NA,"39"
19658,-0.714174,47.727902,421679,6742937,NA,"49"
19680,0.433578,49.19109,512934,6902080,NA,"27"
19691,3.416012,47.582948,731270,6720368,NA,"89"
19695,2.976815,48.647286,698292,6838568,NA,"77"
19707,6.222728,48.495282,938037,6826528,NA,"54"
19753,1.47358,42.764228,574924,6186174,NA,"9"
19756,2.930559,49.348481,694953,6916550,NA,"60"
19780,6.937518,48.613679,990137,6842067,NA,"54"
19808,1.416385,49.436262,585105,6927466,8,"27"
19884,2.403541,45.896637,653752,6533170,NA,"23"
19887,-3.772938,48.545371,200689,6848665,NA,"29"
19904,1.350166,42.852976,565019,6196245,NA,"9"
19952,-2.615228,47.788669,279903,6758085,NA,"56"
19990,1.580864,49.491302,597147,6933362,NA,"76"
20028,2.95254,44.293814,696213,6354978,NA,"12"
20119,3.047794,45.894417,703706,6532750,NA,"63"
20136,3.814766,47.578559,761247,6720114,NA,"89"
20157,1.321357,47.277672,573111,6687722,NA,"41"
20164,4.811139,47.273617,836913,6687493,NA,"21"
20169,5.607827,48.621863,892173,6838915,NA,"55"
20245,0.792348,45.454138,527471,6486267,NA,"24"
20277,1.668815,42.747668,590889,6184043,NA,"9"
20287,5.897433,47.299244,918897,6692786,8,"25"
20290,0.478496,48.706381,514486,6848100,NA,"61"
20312,5.630541,48.981056,892516,6878887,NA,"55"
20314,-0.131284,44.375646,450572,6369014,NA,"33"
20363,4.576481,46.090393,821800,6555728,NA,"69"
20375,-0.837389,43.547685,389897,6279605,NA,"64"
20412,-1.239078,43.24727,355674,6247920,NA,"64"
20443,2.151037,44.367324,632348,6363507,NA,"12"
20453,2.188067,49.331885,640970,6915005,NA,"60"
20458,5.987147,47.062305,926667,6666739,NA,"25"
20501,5.897361,47.695421,917277,6736768,NA,"70"
20516,3.532752,46.862076,740585,6640349,NA,"58"
20519,2.747779,43.683426,679658,6287187,NA,"81"
20550,2.272259,47.965677,645691,6763060,NA,"45"
20591,-0.085791,44.484631,454667,6380969,NA,"33"
20658,4.890609,47.829845,841440,6749410,8,"21"
20660,-0.088107,47.454659,467380,6710583,NA,"49"
20664,6.014963,49.005814,920532,6882644,NA,"54"
20675,6.000095,47.638209,925219,6730704,8,"70"
20683,5.475782,45.978932,891650,6545139,NA,"1"
20686,6.094866,47.09486,934695,6670667,8,"25"
20689,-0.114888,43.422634,447701,6263146,NA,"64"
20690,3.275694,45.658819,721469,6506623,8,"63"
20722,4.844872,47.99279,837596,6767430,NA,"52"
20742,5.571805,48.478902,890037,6822944,NA,"55"
20755,-3.114851,47.964682,244109,6780360,NA,"56"
20836,5.35876,49.473769,870995,6933041,NA,"55"
20844,1.483666,45.38959,581352,6477826,NA,"19"
20869,0.539699,45.360367,507408,6476442,NA,"24"
20885,5.438462,47.60054,883201,6725069,NA,"21"
20946,1.427537,48.807324,584521,6857511,8,"28"
20949,2.251121,44.493344,640456,6377425,NA,"12"
20971,5.308362,45.749385,879439,6519266,NA,"38"
20972,2.48081,45.878575,659730,6531122,NA,"23"
20973,1.09475,46.789601,554677,6633916,NA,"36"
21010,0.469992,47.429005,509313,6706239,NA,"37"
21019,0.661233,46.406122,520358,6592235,NA,"86"
21089,2.073208,44.924773,626873,6425493,NA,"46"
21139,2.173592,45.230806,635149,6459392,NA,"19"
21143,-1.442611,43.348254,339790,6260037,NA,"64"
21156,1.134823,44.990519,553014,6434102,NA,"24"
21176,5.332491,49.02488,870566,6883073,NA,"55"
21177,3.811715,44.591417,764428,6388368,NA,"48"
21185,5.666563,46.567782,904205,6610976,NA,"39"
21219,1.39591,44.543307,572577,6383987,NA,"46"
21256,5.631757,46.424715,902070,6595007,NA,"39"
21264,6.13161,48.732226,930266,6852578,NA,"54"
21273,4.799104,49.881839,829397,6977375,NA,"8"
21287,6.37509,48.364137,949907,6812434,NA,"88"
21291,4.035021,46.98171,778672,6654015,NA,"58"
21304,6.713501,48.85623,972375,6868205,NA,"57"
21357,2.943827,48.143977,695822,6782625,NA,"45"
21475,6.213734,48.009462,939570,6772551,NA,"88"
21492,4.287021,48.129348,795747,6781778,NA,"10"
21564,5.390669,46.3054,883966,6581174,NA,"1"
21590,1.140761,47.078008,558940,6665856,NA,"37"
21630,1.386508,49.56179,583223,6941474,8,"76"
21637,5.128005,47.770405,859374,6743260,NA,"52"
21659,4.810564,45.545438,841270,6495614,NA,"69"
21716,3.205677,44.471965,716360,6374789,NA,"48"
21721,4.97098,45.685797,853395,6511496,NA,"69"
21758,2.955486,44.563592,696465,6384947,NA,"12"
21767,5.517109,47.580408,889179,6723019,NA,"70"
21772,6.26192,47.935819,943498,6764522,NA,"70"
21780,4.725371,46.53739,832217,6605597,NA,"71"
21869,1.497649,47.836777,587617,6749556,NA,"41"
21904,2.402577,45.086979,652997,6443257,NA,"15"
21909,-0.244135,43.006077,435336,6217297,NA,"65"
21934,5.246505,47.98349,867573,6767173,NA,"52"
21961,4.832117,47.723128,837340,6737453,8,"21"
21965,4.719041,45.205417,834952,6457702,NA,"7"
22003,2.272583,47.695874,645439,6733083,NA,"45"
22016,0.945229,47.507661,545350,6713934,NA,"37"
22100,2.911448,47.640507,693351,6726684,NA,"45"
22142,4.580168,46.180328,821885,6565719,NA,"69"
22144,-3.948905,48.427913,186602,6836786,NA,"29"
22147,4.927276,47.487077,845112,6711406,8,"21"
22148,5.445749,49.543473,877059,6940985,NA,"55"
22191,5.848888,47.768915,913349,6744796,NA,"70"
22208,3.969109,49.141168,770717,6893921,NA,"51"
22210,0.958718,42.884573,533090,6200506,NA,"9"
22232,4.985686,47.593751,849211,6723362,NA,"21"
22237,2.687935,46.040067,675866,6548971,NA,"63"
22267,3.0897,45.192397,707044,6454791,NA,"15"
22278,-0.262078,47.75686,455669,6744655,7,"72"
22292,4.999202,47.863406,849468,6753338,8,"52"
22351,6.084923,47.707538,931283,6738646,NA,"70"
22365,5.903323,48.973214,912503,6878715,NA,"54"
22394,0.306193,47.552216,497439,6720327,NA,"37"
22401,2.533674,46.256369,664078,6573050,NA,"3"
22422,1.969282,49.169699,624829,6897151,NA,"75"
22473,-0.4911,49.046967,444864,6888651,8,"14"
22482,2.246028,47.641897,643390,6727105,NA,"45"
22551,1.622238,46.524201,594392,6603609,8,"36"
22567,5.123509,49.713102,853229,6959180,8,"8"
22611,-0.153453,46.013117,456068,6550802,NA,"79"
22619,5.921767,48.450801,916001,6820722,NA,"54"
22668,0.481032,44.063938,498224,6332656,NA,"47"
22694,1.741728,47.514482,605303,6713434,NA,"41"
22785,2.918342,48.269987,693941,6796631,NA,"77"
