"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
440185,5.98573,47.420753,925013,6706723,0,"70"
440235,3.006104,44.543497,700444,6382915,0,"12"
440242,-1.514554,43.325895,333781,6258088,0,"64"
440299,2.140395,47.568007,635329,6719178,0,"18"
440350,2.966073,47.710378,697415,6734644,0,"89"
440361,3.350171,48.283252,725935,6798360,0,"89"
440429,6.275857,48.473721,942017,6824495,0,"54"
440470,1.557242,47.45761,591264,6707555,0,"41"
440514,0.553201,48.921492,520681,6872034,0,"27"
440563,3.814284,47.540778,761213,6716117,0,"89"
440621,1.575329,49.902594,597531,6979335,0,"76"
440627,-0.959009,43.09254,377501,6229760,0,"64"
440713,2.839644,48.430392,688097,6814669,0,"77"
440744,5.477187,47.795726,885388,6747035,0,"52"
440784,2.072214,45.246795,627174,6461457,0,"19"
440791,6.14097,44.38962,950096,6370797,0,"4"
440804,-0.341702,47.231256,447198,6686767,0,"49"
440862,1.16664,49.540097,567216,6939608,0,"76"
440924,5.769946,49.424997,900941,6928786,0,"54"
440954,3.144671,47.18754,710914,6676572,8,"58"
440957,2.223812,45.840813,639715,6527293,0,"23"
441020,5.808706,48.776297,906318,6856782,8,"54"
441035,4.445766,48.052832,807670,6773681,0,"10"
441080,3.21971,45.333577,717169,6470691,0,"43"
441140,5.97652,44.953416,934646,6432870,0,"38"
441142,5.037235,49.120035,848666,6893255,0,"55"
441195,1.426153,47.366702,581188,6697647,0,"41"
441281,6.767906,48.528311,978060,6832178,0,"54"
441314,5.790177,46.039967,915697,6552925,0,"1"
441318,7.378792,48.39573,1023922,6819789,0,"67"
441351,6.352596,45.949274,959587,6544554,0,"74"
441373,5.205176,48.198673,863782,6791190,8,"52"
441402,5.82205,48.163992,909730,6788797,0,"88"
441414,-0.294118,43.03901,431373,6221326,0,"64"
441475,5.063129,47.536153,855155,6717315,0,"21"
441500,4.881689,48.188123,839783,6789396,8,"52"
441543,5.613631,43.956702,909709,6321195,7,"4"
441547,2.270501,49.815177,647419,6968923,8,"80"
441607,2.37772,45.085186,650999,6443274,0,"15"
441616,5.787562,47.228741,910835,6684861,9,"25"
441623,-3.126462,48.340911,246446,6822313,0,"22"
441652,-0.085833,47.416906,467347,6706586,0,"49"
441673,1.74116,42.87203,596998,6197976,0,"9"
441694,6.464947,47.782935,959348,6748397,8,"70"
441703,4.959595,47.59254,847213,6723379,0,"21"
441735,4.784892,49.574861,829106,6943395,0,"8"
441772,2.150201,44.77921,632733,6409459,0,"46"
441779,6.647402,47.397992,974972,6706292,0,"25"
441781,0.335226,46.795024,496743,6636395,0,"86"
441782,0.826406,47.972137,537789,6765960,0,"72"
441817,5.907492,46.648743,922275,6620813,0,"39"
441825,5.178356,49.692062,857209,6957147,8,"8"
441831,2.516296,48.683031,664350,6842851,9,"75"
441835,3.200649,47.385052,715097,6698521,9,"58"
441844,2.974733,48.429742,698090,6814585,0,"77"
441948,2.771264,46.70375,682483,6622854,0,"3"
442000,2.378513,46.16476,652005,6563160,0,"23"
442047,5.052175,47.842394,853447,6751306,0,"52"
442101,2.115534,47.154182,632945,6673232,0,"18"
442157,6.362434,47.84055,951406,6754461,8,"70"
442163,0.807983,43.060404,521270,6220582,8,"31"
442173,4.470744,46.018629,813739,6547803,0,"69"
442181,0.990289,47.848216,549663,6751871,0,"41"
442183,1.964946,49.850533,625465,6973104,0,"80"
442230,0.034484,44.629358,464788,6396869,0,"33"
442365,6.478995,47.962546,959520,6768381,0,"88"
442427,3.813056,49.410964,758980,6924003,8,"2"
442461,4.369486,48.162129,801777,6785724,0,"10"
442509,-1.028288,43.018447,371443,6221818,0,"64"
442569,3.423549,44.01858,733919,6324690,0,"12"
442610,3.550036,44.107167,743992,6334595,0,"30"
442668,1.79376,47.674836,609450,6731386,0,"45"
442696,-2.597927,47.895737,281998,6770060,0,"56"
442698,3.010463,47.008477,700754,6656673,0,"18"
442790,3.268804,46.736763,720484,6626530,0,"58"
442863,-0.221372,44.713695,444891,6407024,0,"33"
442880,1.953172,47.729436,621491,6737281,0,"45"
442922,-1.64962,46.688996,344823,6631649,0,"85"
442990,2.32693,45.067206,646986,6441310,0,"15"
443056,4.126396,48.130107,783756,6781880,8,"10"
443081,0.098265,48.716005,486522,6850330,0,"61"
443110,2.109836,48.503166,634203,6823117,0,"75"
443210,2.120261,45.98461,631856,6543345,0,"23"
443228,1.445796,49.362817,587037,6919454,0,"27"
443250,3.925578,45.037832,772843,6438249,0,"43"
443258,5.621254,45.810895,903485,6527053,0,"1"
443269,2.684253,45.372517,675244,6475041,0,"15"
443361,2.21979,47.730014,641476,6737114,0,"45"
443369,6.12456,49.000588,928526,6882575,0,"57"
443380,2.987021,49.41826,699017,6924511,0,"60"
443406,4.936335,48.204926,843797,6791361,0,"52"
443427,6.638337,47.614526,973181,6730290,0,"70"
443447,-1.535411,47.287407,357352,6697497,0,"44"
443498,1.714706,47.602489,603388,6723443,0,"41"
443696,2.461941,48.665124,660335,6840886,8,"75"
443731,0.521169,47.499991,513376,6714199,9,"37"
443828,3.251187,48.787514,718414,6854388,8,"77"
443850,0.514853,46.132078,508120,6562361,0,"86"
443852,3.897842,46.765904,768477,6630121,0,"58"
443889,5.774192,45.374078,917059,6478979,0,"38"
443939,5.130263,48.308436,857889,6803232,0,"52"
443945,5.194912,48.504806,862074,6825182,0,"52"
443988,2.009161,47.297861,625086,6689286,0,"41"
444070,5.803076,45.427213,919109,6484956,0,"38"
444083,4.748713,46.463085,834147,6597587,0,"71"
444259,4.979497,48.527812,846103,6827318,0,"52"
444309,-0.14636,47.577613,463498,6724605,0,"49"
444316,5.785761,48.021049,907594,6772826,8,"88"
444402,2.223995,45.750851,639631,6517303,0,"23"
444433,1.888677,42.747012,608867,6183893,0,"9"
444452,4.933242,47.053121,846700,6663428,0,"21"
444464,2.477814,44.49148,658438,6377274,0,"12"
444665,7.245757,48.707575,1012226,6853868,0,"57"
444722,3.733394,49.519726,753085,6936047,0,"2"
444778,-1.426899,46.498405,360630,6609538,0,"85"
444783,-2.877283,47.739382,259886,6754251,0,"56"
444786,2.148071,45.408876,633319,6479389,0,"19"
444817,6.543468,47.762116,965326,6746347,0,"70"
444862,0.583617,48.022723,519852,6772105,0,"72"
444986,-1.72753,47.028576,341136,6669650,0,"44"
445007,1.850158,47.333281,613129,6693383,0,"41"
445022,0.822933,45.290782,529320,6468267,0,"24"
445045,-0.026833,43.692546,455939,6293047,0,"32"
445085,1.125934,47.75976,559572,6741796,0,"41"
445117,-0.752853,45.654331,407801,6513232,0,"17"
445132,1.937922,42.67536,612796,6175869,0,"9"
445142,2.113662,47.60394,633364,6723192,0,"41"
445177,5.767168,48.1476,905716,6786832,0,"88"
445234,2.562477,46.812311,666598,6634978,0,"18"
445240,-1.012179,43.162836,373571,6237784,0,"64"
445246,5.456006,47.436243,885045,6707067,0,"70"
445252,6.042949,48.625243,924167,6840638,0,"54"
445379,2.453877,45.067145,656977,6441226,0,"15"
445459,6.555693,49.256072,958765,6912296,8,"57"
445460,3.697568,48.171828,751814,6786148,0,"10"
445462,0.00622,47.130809,473078,6674562,8,"86"
445602,7.10283,48.929509,1000442,6877956,8,"67"
445637,4.374055,47.586291,803230,6721756,0,"21"
445647,6.601319,48.480419,966016,6826286,9,"54"
445654,-1.398391,46.463315,362596,6605525,0,"85"
445677,2.723521,43.681699,677660,6287203,0,"81"
445711,0.834779,45.794835,531783,6524197,0,"87"
445720,0.876562,47.127137,539006,6672017,0,"37"
445750,2.665875,46.578151,674372,6608934,0,"3"
445752,0.64643,49.408148,529123,6925932,8,"27"
445799,6.487711,48.754512,956283,6856351,8,"54"
445819,5.947716,44.900332,932596,6426893,0,"38"
445892,6.025744,46.464839,932095,6600744,9,"39"
445908,6.176346,48.224955,935780,6796567,0,"88"
445940,2.151688,44.329545,632314,6359511,9,"12"
445951,5.136085,47.912398,859511,6759248,0,"52"
445975,1.300748,47.005785,570863,6657763,9,"36"
445986,2.301582,45.013223,644938,6435332,0,"15"
446000,5.512992,47.056572,890680,6665050,8,"39"
446003,0.675532,48.509695,528294,6825999,8,"61"
446004,5.198521,44.616264,874365,6393426,0,"26"
446015,5.616109,47.881909,895466,6756941,0,"52"
446055,5.943446,47.187957,922791,6680762,0,"25"
446059,5.013642,47.609304,851226,6725343,0,"21"
446068,1.158349,49.899269,567548,6979585,0,"76"
446154,3.118814,47.223707,708950,6680586,0,"58"
446172,2.058214,48.035505,629770,6771188,0,"45"
446201,1.849342,47.423232,613213,6703375,0,"41"
446205,6.156728,47.955514,935521,6766590,0,"70"
446320,3.913226,49.086189,766669,6887958,0,"51"
