"idp","xl93","yl93","dc","dep"
712962,750681,7006032,8,"59"
712973,558341,6474021,0,"24"
713076,465144,6318944,0,"32"
713078,560338,6713809,8,"41"
713101,963191,6846298,0,"54"
713107,631661,6639269,8,"18"
713132,857622,6655341,8,"21"
713144,446577,6732739,0,"49"
713232,1030309,6749781,0,"68"
713248,499248,6818245,0,"72"
713254,699612,6876534,8,"77"
713308,476850,6284882,0,"32"
713437,726782,6780364,0,"89"
713481,907506,6878758,8,"54"
713549,950889,6810427,8,"88"
713564,595458,6611594,0,"36"
713590,642153,6341446,0,"12"
713661,633123,6575308,0,"23"
713662,746073,6934108,0,"02"
713669,876327,6739118,8,"52"
713705,838493,6755431,0,"21"
713740,727393,6616480,9,"03"
713755,788287,6492069,7,"42"
713801,618367,6483511,0,"19"
713850,542902,6779908,9,"41"
713884,719029,6572587,0,"03"
713948,853783,6907203,0,"55"
713955,899982,6700943,0,"70"
713976,714656,6764478,0,"89"
713992,574344,6715691,8,"41"
714016,624260,6471472,0,"19"
714024,829782,6671566,0,"21"
714046,464596,6736587,7,"72"
714063,432316,6457081,0,"33"
714142,537338,6831920,0,"61"
714145,918001,6704785,0,"70"
714181,987105,6838096,0,"54"
714195,887176,6838958,8,"55"
714207,892297,6736983,0,"52"
714224,580358,6957489,0,"76"
714382,439538,6848719,0,"61"
714483,642944,6197592,0,"11"
714571,482101,6436688,8,"24"
714600,1000506,6770025,0,"68"
714647,683331,6604861,0,"03"
714674,639352,6603233,8,"18"
714705,555192,6815782,0,"28"
714754,1027598,6897708,9,"57"
714810,672721,6768829,0,"45"
714815,413567,6607105,0,"85"
714841,413726,6383304,0,"33"
714921,545057,6318282,9,"82"
714944,832344,6971352,0,"08"
714959,438365,6221268,0,"64"
714973,390716,6257622,0,"64"
714992,778127,6472173,0,"43"
715009,604280,6471639,0,"19"
715022,915693,6668832,0,"25"
715045,596377,6721503,9,"41"
715046,641066,6569246,0,"23"
715094,677071,6810764,8,"77"
715139,830721,6781479,9,"10"
715146,833881,6683522,0,"21"
715147,889055,6824951,8,"55"
715246,724056,6694448,0,"58"
715259,670031,6449109,0,"15"
715276,978903,6814183,0,"88"
715287,784475,6396190,0,"07"
715320,707644,6288949,0,"34"
715366,981300,6860132,0,"57"
715405,912356,6512989,0,"73"
715472,572879,6779659,0,"28"
715606,628279,6951092,0,"60"
715609,1015293,6861837,0,"57"
715647,689871,6906599,0,"60"
715672,709859,6906430,8,"02"
715687,936710,6788564,9,"88"
715711,607289,6831338,8,"75"
715719,655070,6571127,0,"23"
715752,812615,6767643,8,"10"
715761,403825,6880993,0,"14"
715764,820132,6711619,0,"21"
715807,518712,6514315,0,"87"
715816,460404,6470836,9,"16"
715820,378517,6475506,0,"33"
715825,747783,6900112,8,"02"
715893,839091,6591550,0,"71"
715898,525021,6552229,9,"16"
715901,383102,6303636,0,"40"
715908,963537,6886270,0,"57"
715964,451719,6386987,0,"33"
715974,698574,6990481,0,"80"
716062,377287,6813253,0,"35"
716084,956089,6370745,0,"04"
716105,781693,6891828,0,"51"
716144,823034,6817521,8,"10"
716228,403743,6871000,0,"14"
716337,746767,6780195,0,"89"
716346,748579,6522379,0,"63"
716469,628022,6443467,0,"19"
716624,928251,6734675,7,"70"
716648,606328,6477617,0,"19"
716715,989156,6844075,0,"54"
716743,730055,6458593,0,"43"
716779,1034323,6751745,0,"68"
716890,858392,6745267,8,"52"
716901,403661,6861007,0,"14"
716945,560089,6683833,9,"37"
717013,742771,6544409,0,"63"
717103,736690,6770287,0,"89"
717122,1211651,6122787,0,"2A"
717135,667730,6413162,0,"15"
717162,945774,6912408,0,"57"
717165,468331,6221021,9,"65"
717180,798617,6531946,0,"42"
717224,514309,6706197,0,"37"
717230,839262,6611532,0,"71"
717236,1024852,6811786,8,"67"
717264,915951,6698807,0,"70"
717285,684410,6377056,0,"12"
717307,544147,6929806,9,"76"
717385,917155,6838700,8,"54"
717422,812451,6513844,4,"69"
717465,890419,6750989,0,"52"
717477,523414,6840031,0,"61"
717514,448790,6758702,0,"72"
717516,730816,6548507,0,"63"
717581,719345,6846385,0,"77"
717617,473746,6392799,9,"47"
717624,463179,6322956,9,"40"
717642,478171,6444713,0,"24"
717675,531719,6396315,0,"24"
717705,441010,6784749,0,"53"
717728,473994,6422768,0,"24"
717763,952681,6786428,8,"88"
717810,847632,6889266,0,"55"
717900,488390,6230844,0,"65"
717950,747630,6646285,0,"58"
717955,708592,6756535,9,"89"
717972,774622,6530152,0,"42"
718087,344539,6230030,0,"64"
718096,583001,6555744,0,"87"
718149,820558,6761580,0,"21"
718178,921945,6930604,8,"57"
718296,752508,6514353,0,"63"
718344,813728,6663709,0,"21"
718371,566017,6915632,0,"27"
718393,982312,6746200,8,"90"
718410,693127,6818624,0,"77"
718424,620833,6539441,0,"23"
718526,652513,6147568,0,"66"
718535,439940,6654850,0,"79"
718615,737216,6596413,0,"03"
718619,822437,6747573,8,"21"
718624,478040,6912363,0,"14"
718671,668455,6736887,0,"45"
718690,374177,6433581,0,"33"
718742,901431,6636979,0,"39"
718752,925513,6648763,8,"39"
718757,918419,6520930,0,"73"
718766,989415,6874054,0,"57"
718779,845753,6903274,0,"55"
718832,606245,6467627,0,"19"
718848,710473,6742528,0,"89"
718940,589026,6319913,0,"82"
719025,841055,6821365,8,"52"
719041,903052,6593001,0,"39"
719055,969083,6834255,8,"54"
719290,927320,6858600,0,"54"
719341,688255,6359041,0,"12"
719403,515279,6582285,0,"86"
719446,891696,6667040,0,"39"
719470,979336,6864147,0,"57"
719485,428057,6425146,0,"33"
719540,727922,6442626,0,"43"
719547,892975,6583095,0,"39"
719552,580656,6753612,9,"41"
719553,748731,6776181,0,"89"
719570,591612,6629611,0,"36"
719606,480981,6784419,0,"72"
719610,929269,6620753,0,"39"
719622,570081,6683750,0,"37"
719627,1016910,6817851,8,"67"
719675,552967,6188354,0,"09"
719676,784594,6997748,8,"59"
719705,862406,6747232,8,"52"
719709,753710,6420428,0,"43"
719750,557062,6200307,0,"09"
719752,594116,6929390,0,"76"
719767,685436,6854667,0,"77"
719783,932610,6776608,8,"88"
719795,575074,6204153,9,"09"
719815,899638,6660976,0,"39"
719898,618787,7011142,0,"80"
719911,644660,6521257,0,"23"
719930,604404,6725433,0,"41"
719999,968717,6560462,0,"74"
720007,544451,6725933,9,"37"
720092,709882,6672584,0,"58"
720105,1016130,6727920,0,"68"
720106,537586,6861900,0,"27"
720172,394977,6533320,0,"17"
720208,646002,6681116,8,"18"
720392,820387,6741595,9,"21"
720395,939450,6874486,0,"54"
720396,559123,6807755,0,"28"
720490,705699,6650636,0,"18"
720570,397846,6883041,0,"50"
720675,830124,6711534,8,"21"
720699,732253,6718361,0,"89"
720700,904597,6772852,8,"52"
720744,799212,6601882,0,"71"
720745,602733,6525605,8,"87"
720809,887863,6918904,0,"55"
720850,555992,6671876,0,"37"
720913,923823,6916595,8,"57"
720967,840372,6741424,0,"21"
720968,935247,6618703,8,"25"
720970,938848,6456811,0,"38"
720973,646289,6477282,0,"19"
720992,707387,6850484,0,"77"
721022,646421,6731076,0,"45"
721036,944480,6762515,0,"70"
721043,655692,6407268,0,"15"
721052,480550,6490652,0,"16"
721066,629819,6419474,0,"15"
721097,790930,6567981,0,"71"
721104,671765,6892759,8,"60"
721105,687512,6626809,8,"18"
721171,854635,6773280,0,"52"
721189,855233,6843229,0,"55"
721196,877098,6829051,0,"55"
721343,839433,6865351,0,"51"
721369,848229,6491558,0,"38"
721381,759332,6612212,0,"71"
721387,370898,6765338,0,"35"
721389,905530,6648935,8,"39"
721443,418553,6241410,0,"64"
721486,942602,6776522,0,"88"
721496,961983,6706404,0,"25"
721544,460389,6227080,0,"65"
721637,594245,6705532,0,"41"
721678,638140,6339482,0,"12"
721813,850621,6771316,8,"52"
721866,933111,6602734,0,"39"
721886,994874,6812046,0,"88"
721897,624053,6685297,0,"18"
721902,485572,6856334,8,"61"
721910,822350,6971438,9,"08"
721920,836443,6749452,9,"21"
721932,953112,6836391,0,"54"
722068,436400,6225280,0,"64"
722116,514723,6756158,0,"72"
722122,648921,6195544,0,"11"
722124,894776,6792922,8,"52"
722292,625226,6825191,0,"75"
722324,848741,6551501,0,"01"
722335,495235,6816280,8,"72"
722399,675893,6670872,0,"18"
722425,849424,6631430,0,"71"
722455,1021532,6889765,8,"57"
722459,1065520,6891381,8,"67"
722464,700377,6374923,0,"12"
722522,484232,6452656,0,"24"
722562,918934,6580874,0,"39"
722577,736182,6710334,0,"58"
722581,603442,6849358,0,"75"
722594,589518,6857470,8,"28"
722600,978103,6490442,0,"73"
722647,761720,6658156,0,"58"
722666,656071,6333338,0,"12"
722673,637723,6647212,0,"18"
722705,901774,6676945,0,"39"
722707,678308,6483008,8,"63"
722716,663317,6838863,0,"75"
722724,932782,6796593,8,"88"
722767,748292,6960075,8,"02"
722803,630451,6733209,0,"45"
722821,458191,6444878,0,"33"
722825,689308,6602813,8,"03"
722829,992131,6726129,0,"90"
722887,889226,6844936,0,"55"
722923,953868,6344790,0,"04"
722944,927133,6604784,0,"39"
722953,818423,6745609,0,"21"
722974,573060,6322044,0,"82"
722975,634380,6725182,0,"41"
723012,592651,6993369,0,"80"
723027,633254,6829121,8,"75"
723059,654526,6387297,0,"12"
723112,568199,6697755,0,"41"
723113,938157,6724597,0,"70"
723201,844471,6753381,0,"21"
723313,752745,6778146,0,"89"
723321,641198,6823059,0,"75"
723357,915880,6922660,0,"57"
723386,416595,6489181,0,"17"
723406,187746,6854765,0,"29"
723447,408400,6221515,0,"64"
723448,662140,6698967,0,"18"
723453,277440,6824060,0,"22"
723490,910145,6720841,0,"70"
723522,905359,6628952,0,"39"
723527,812530,6757651,8,"21"
723584,690404,6732705,0,"45"
723621,843020,6817350,0,"52"
723655,898524,6531092,0,"01"
723656,441093,6794741,8,"53"
723657,525048,6796046,0,"72"
723766,618872,6185807,9,"11"
723786,813898,6683693,0,"21"
723825,816118,6709654,7,"21"
723859,769735,6895928,0,"51"
723860,780249,6721951,0,"89"
723863,618534,6503492,0,"19"
723911,539303,6827907,8,"61"
723917,800914,6801720,0,"10"
724064,902108,6483104,0,"38"
724069,720275,6956315,9,"02"
724114,872822,6563285,0,"01"
724156,706375,6730571,0,"89"
724252,899124,6601028,8,"39"
724283,574011,6675723,9,"37"
724342,609337,6837317,0,"75"
724402,860185,6721269,0,"21"
724414,968975,6590435,9,"74"
724423,653693,6645079,8,"18"
724431,926718,6788650,0,"88"
724498,571379,6599804,0,"36"
724503,836700,6779430,8,"52"
724517,599304,6593576,0,"36"
724567,927234,6848607,8,"54"
724709,695539,6630738,0,"03"
724727,772150,6474222,0,"42"
724764,607456,6851324,0,"75"
724770,699805,6662677,0,"18"
724798,567866,6657788,8,"36"
724807,798694,6775757,0,"10"
724856,841141,6597528,0,"71"
724877,771627,6648080,0,"58"
724893,853098,6827258,0,"52"
724903,701155,6822554,8,"77"
724906,826707,6779515,0,"10"
724943,694865,6550809,0,"63"
724969,644456,6735090,0,"45"
725041,907420,6868765,8,"54"
725150,747715,6656276,0,"58"
725165,604872,6183926,0,"09"
725262,630328,6957072,0,"60"
725276,433559,6850767,0,"61"
725291,980003,6710246,9,"25"
725318,603986,6675473,0,"36"
725339,913472,6642871,0,"39"
725340,642743,6769081,8,"45"
725354,768801,6786004,7,"10"
725358,765551,6873976,0,"51"
725400,357714,6619553,9,"85"
725451,765890,6913950,0,"51"
725469,885041,6822986,0,"55"
725526,555358,6835768,0,"28"
725547,797333,6615887,0,"71"
725626,840030,6701456,0,"21"
725663,559506,6613892,0,"36"
725774,820471,6985447,8,"08"
725818,728916,6796336,0,"89"
725903,434281,6453068,0,"33"
725913,829098,6825464,0,"52"
725945,656112,6457218,0,"15"
725947,1004347,6752005,0,"68"
725971,575428,6845595,0,"28"
726012,647835,6423319,0,"15"
726050,836870,6799415,0,"52"
726055,573677,6635756,0,"36"
726097,1011452,6879859,0,"67"
726137,714402,6734501,0,"89"
726190,912528,6532970,0,"01"
726226,443201,6323121,8,"40"
726229,602311,6953308,0,"76"
726239,884783,6793008,0,"52"
726242,368033,6659438,8,"85"
726253,771966,6688046,0,"58"
726301,590110,6449778,0,"19"
726446,503301,6342604,0,"47"
726461,940035,6710591,8,"70"
726535,600307,6713476,0,"41"
726547,730309,6488564,0,"63"
726555,666270,6477115,0,"15"
726590,642408,6729111,8,"45"
726602,376220,6927192,8,"50"
726604,552258,6943731,0,"76"
726687,754780,7017992,8,"59"
726724,606829,6537560,0,"23"
726763,708001,6686589,0,"58"
726810,672247,6475066,0,"15"
726824,919020,6590865,0,"39"
726845,717824,6666522,0,"58"
726886,925270,6852621,8,"54"
726931,625013,6561388,0,"23"
727026,733710,6654396,0,"58"
727034,735674,6650383,0,"58"
727089,741483,6628351,0,"58"
727092,800611,6414036,0,"07"
727114,818594,6765594,0,"21"
727172,543287,6586049,0,"86"
727214,523803,6646163,0,"86"
727226,970961,6820247,0,"88"
727230,668561,6155424,0,"66"
727233,518463,6484343,9,"24"
727247,149581,6831086,0,"29"
727261,490064,6674422,0,"37"
727281,640272,6355448,0,"12"
727315,844129,6713412,0,"21"
727389,609302,6235832,0,"11"
727403,603902,6665481,9,"36"
727405,893327,6856894,0,"55"
727441,976680,6788219,0,"88"
727447,638180,6463363,0,"19"
727465,951732,6676515,0,"25"
727478,907162,6838786,0,"54"
727494,934315,6742617,0,"70"
727528,555763,6284228,8,"31"
727538,543649,6869844,0,"27"
727585,440330,6217256,0,"65"
727629,869841,6915061,0,"55"
727714,511598,6620285,0,"86"
727835,651639,6281428,8,"81"
727856,901184,6840836,0,"55"
727881,462121,6436853,0,"33"
727884,463261,6332945,0,"40"
727907,543483,6849858,0,"27"
727914,796900,6799756,9,"10"
727922,788276,6725880,0,"89"
727950,987944,6704182,8,"25"
727977,817997,6695649,0,"21"
728066,784698,6540057,0,"42"
728119,382693,6741258,8,"44"
728154,491221,6814314,0,"72"
728169,741961,6330616,0,"30"
728289,312991,6771806,0,"56"
728291,744548,6754232,8,"89"
728383,229523,6830444,0,"22"
728417,646584,6393358,0,"12"
728446,755742,6660205,9,"58"
728451,888447,6521187,0,"38"
728457,739772,6662339,9,"58"
728462,165553,6828960,0,"29"
728573,827904,6685572,0,"21"
728621,938588,6774558,8,"88"
728622,249105,6780320,0,"56"
728695,632202,6465411,0,"19"
728719,579655,6633708,0,"36"
728856,683865,6431009,8,"15"
728965,673959,6441083,0,"15"
728996,846179,6719391,0,"21"
729019,775301,6610078,0,"71"
729067,453025,6303061,0,"32"
729094,888369,6745011,0,"52"
729121,828501,6755516,0,"21"
729145,786737,6779856,0,"10"
729185,438530,6241245,7,"64"
729187,497614,6862231,0,"61"
729317,1024939,6821778,8,"67"
729318,736576,6402591,0,"48"
729319,183332,6802834,0,"29"
729327,665870,6904802,0,"60"
729332,900840,6800865,0,"88"
729402,540133,6927840,8,"76"
729407,943896,6926416,0,"57"
729433,566284,6467960,0,"19"
729444,577024,6557792,0,"87"
729489,901860,6686937,0,"39"
729502,893575,6653034,8,"39"
729582,793744,6663879,0,"71"
729605,867962,6929069,0,"55"
729762,806296,6729724,0,"21"
729878,795964,6689841,0,"21"
729891,574378,6959538,8,"76"
729906,756251,6720156,0,"89"
729913,441915,6894672,0,"14"
729935,749748,6896098,8,"02"
729943,898618,6774902,8,"52"
729960,854121,6479518,0,"38"
729987,688692,6766696,0,"45"
729997,875476,6873037,8,"55"
730011,599221,6583585,0,"23"
730032,832517,6523664,0,"69"
730044,709352,6846470,0,"77"
730045,618744,6767284,8,"45"
730046,894789,6445201,0,"26"
730053,899738,6323278,0,"84"
730057,977285,6858169,0,"57"
730084,886483,6525201,0,"38"
730118,452804,6760668,0,"72"
730177,301520,6835857,0,"22"
730213,654986,6561136,0,"23"
730247,523745,6880004,0,"27"
730254,869664,6661233,0,"21"
730272,643701,6645163,0,"18"
730308,594412,6725516,0,"41"
730359,900583,6770887,0,"52"
730412,580108,6927508,0,"76"
730431,568248,6463947,0,"19"
730439,399295,6207605,0,"64"
730469,594039,6441753,0,"19"
730526,1008361,6753968,8,"68"
730557,852927,6807272,0,"52"
730604,927893,6460902,0,"38"
730684,891448,6870901,8,"55"
730732,554412,6482046,8,"24"
730745,982053,6716224,0,"25"
730751,1007264,6857909,8,"57"
730804,874638,6425393,0,"26"
730863,621794,6415545,0,"46"
730907,728007,6452616,0,"43"
730932,622212,6465495,0,"19"
730937,854121,6713327,0,"21"
730949,773664,6887899,8,"51"
730970,754017,6928043,0,"02"
731016,903148,6836822,8,"54"
731094,751543,6872096,0,"51"
731136,910833,6800779,0,"88"
731149,897588,6654998,0,"39"
731230,850963,6811286,8,"52"
731279,800227,6955635,0,"08"
731287,845325,6619474,0,"71"
731367,630077,6927090,0,"60"
731400,897771,6908824,0,"55"
731418,483506,6606529,0,"86"
731437,837298,6615546,0,"71"
731495,657448,6259403,8,"11"
731509,694054,6928551,8,"60"
731527,620749,6529450,0,"23"
731540,1046975,6827583,0,"67"
731566,904683,6782844,0,"88"
731582,649967,6439286,0,"15"
731632,868641,6775159,0,"52"
731641,840457,6751417,8,"21"
731680,1065345,6871395,0,"67"
731704,547904,6300276,0,"31"
731745,808601,6765679,8,"10"
731819,661659,6301723,0,"81"
731827,974198,6732280,0,"70"
731844,927993,6704699,8,"70"
731856,1021359,6869779,8,"67"
731915,229604,6840437,0,"22"
731922,626269,6711260,8,"41"
731947,507893,6414496,0,"24"
731960,730184,6946236,0,"02"
731963,554246,6462066,0,"24"
732008,877177,6605213,8,"71"
732021,972471,6532453,0,"73"
732062,365482,6225863,0,"64"
732130,904511,6762859,0,"52"
732136,903824,6682923,0,"39"
732166,944135,6722547,0,"70"
732168,987451,6878068,0,"57"
732247,753524,6634244,0,"58"
732250,843105,6827343,8,"52"
732333,842507,6757395,9,"21"
732353,569015,6196212,0,"09"
732454,640527,6743117,0,"45"
732461,595876,6661551,0,"36"
732544,955746,6678479,8,"25"
732642,650351,6723049,0,"45"
732700,736774,6780280,0,"89"
732708,515221,6816114,0,"61"
732715,728135,6940257,8,"02"
732750,517440,6240593,0,"31"
732762,831916,6921383,0,"08"
732784,646253,6711092,0,"18"
732786,926790,6564820,0,"01"
732822,564713,6190708,0,"09"
732892,189391,6810780,0,"29"
732947,516913,6538309,0,"16"
732959,549764,6643949,0,"36"
732966,682826,6544916,0,"63"
733020,641785,6893011,0,"75"
733044,578309,6951510,8,"76"
733062,791780,6667893,0,"71"
733071,936796,6798557,0,"88"
733108,860190,6955122,0,"08"
733112,878457,6521273,0,"38"
733124,753593,6878075,0,"51"
733131,426823,6275306,0,"64"
733175,137302,6795208,9,"29"
733183,848143,6715377,0,"21"
733201,758739,6542276,0,"42"
733238,895205,6842886,8,"55"
733247,959695,6904293,0,"57"
733262,409201,6197535,0,"64"
733369,849680,6661404,8,"21"
733372,675388,6610923,0,"03"
733392,960882,6810341,0,"88"
733400,949270,6854413,7,"54"
733418,943704,6672588,8,"25"
733453,399295,6207605,0,"64"
733507,572296,6709712,0,"41"
733531,1025026,6831771,8,"67"
733556,618034,6921194,0,"60"
733621,1015206,6851844,7,"67"
733635,602104,6689478,0,"41"
733741,678278,6716818,0,"45"
733772,770440,6508206,0,"42"
733793,749679,6652263,0,"58"
733835,938416,6754573,0,"70"
733912,912442,6522979,0,"01"
733915,669043,6806835,8,"77"
733937,928772,6446907,0,"38"
733996,806552,6759700,8,"21"
734024,732188,6474561,0,"43"
734040,589685,6877456,0,"75"
734134,865998,6933084,0,"55"
734167,456542,6245093,0,"65"
734178,697419,6616733,0,"03"
734214,171212,6786943,0,"29"
734226,881799,6910961,0,"55"
734272,616361,6721335,0,"41"
734299,639819,6897025,0,"60"
734362,976248,6738258,0,"70"
734453,745920,6680273,0,"58"
734480,640356,6365438,9,"12"
734595,646085,6691108,8,"18"
734637,508662,6748214,0,"72"
734673,603234,6585550,0,"23"
734678,523417,6238545,0,"31"
734701,763430,6624168,0,"58"
734759,550762,6763854,0,"41"
734819,530861,6774012,8,"72"
734826,729846,6906261,0,"02"
734852,714487,6744493,0,"89"
734942,839518,6875344,0,"51"
734968,943723,6906429,0,"57"
734970,1010498,6769939,0,"68"
734980,546386,6478117,0,"24"
734990,948925,6814442,0,"88"
735023,469734,6390834,0,"47"
735034,653288,7072824,0,"62"
735050,633589,6869094,0,"75"
735062,911862,6339158,0,"04"
735082,434857,6523001,0,"16"
735143,963105,6836305,8,"54"
735144,552092,6923743,7,"76"
735160,505062,6796211,0,"72"
735186,547663,6871810,0,"27"
735283,618450,6493501,0,"19"
735288,794340,6733823,0,"89"
735297,907248,6848779,8,"54"
735315,631205,6823142,0,"75"
735321,595051,6203986,0,"09"
735334,754695,7007997,8,"59"
735342,914761,6792751,8,"88"
735386,723549,6634498,9,"58"
735427,873512,6877052,0,"55"
735441,768122,6706066,0,"89"
735445,779728,6895843,9,"51"
735471,950182,6496677,8,"73"
735499,1207727,6130812,0,"2B"
735536,853694,6663368,0,"21"
735548,705760,6894471,0,"60"
735596,872141,6717170,0,"21"
735663,980521,6770198,0,"88"
735807,504731,6756241,9,"72"
735815,735984,6332664,0,"30"
735885,991602,6318491,0,"04"
735920,902375,6746889,0,"70"
735940,801602,6647825,0,"71"
735949,764363,6734077,8,"89"
736042,800318,6731773,0,"21"
736047,788032,6462098,9,"43"
736098,845155,6833322,0,"52"
736208,281291,6806041,0,"22"
736217,912871,6572933,0,"01"
736221,826878,6799500,0,"10"
736244,901173,6607005,0,"39"
736299,876750,6555258,0,"01"
736310,859077,6825208,0,"52"
736331,463208,6810548,0,"53"
736418,743684,6888154,0,"02"
736613,943119,6836477,0,"54"
736656,829527,6641592,0,"71"
736659,496249,6214796,0,"65"
736661,881284,6851001,8,"55"
736705,968824,6804276,0,"88"
736812,904350,6395167,0,"26"
736814,635842,6661217,0,"18"
736919,953544,6886357,8,"57"
736941,867448,6869108,8,"55"
736947,870088,6477383,0,"38"
736992,483442,6840362,0,"61"
737037,327486,6833647,9,"22"
737040,711824,6902416,8,"02"
737046,781788,6667978,0,"71"
737068,950113,6720497,0,"70"
737079,839347,6621524,0,"71"
737093,1022454,6765838,0,"68"
737117,623595,6869178,9,"75"
737135,830209,6721526,0,"21"
737159,881705,6667125,0,"39"
737173,548852,6190786,0,"09"
737174,456735,6752641,9,"72"
737181,707809,6900451,8,"02"
737189,710642,6762513,9,"89"
737191,791950,6687877,8,"21"
737217,887511,6645093,8,"39"
737220,625310,6835184,0,"75"
737256,555857,6895728,8,"27"
737293,573712,6879588,0,"27"
737316,604487,6735425,0,"45"
737337,774270,6724000,0,"89"
737374,622379,6485475,0,"19"
737387,421093,6307320,0,"40"
737395,992218,6736121,9,"90"
737447,788701,6775842,0,"10"
737455,561971,6669828,0,"37"
737458,509903,6898108,8,"27"
737490,630322,6479414,0,"19"
737498,709822,6428792,0,"15"
737514,962587,6776349,0,"88"
737521,682698,6411038,0,"12"
737683,938228,6500777,0,"73"
737764,635721,6885067,0,"75"
